id_EXIST,lang,split,annotator_index,annotator_gender,annotator_age,task1_label,task2_label,task3_labels
103458,es,TRAIN_ES,1,F,23-45,NO,-,['-']
103458,es,TRAIN_ES,2,F,46+,NO,-,['-']
103458,es,TRAIN_ES,3,M,46+,NO,-,['-']
103458,es,TRAIN_ES,4,M,23-45,NO,-,['-']
103458,es,TRAIN_ES,5,M,18-22,NO,-,['-']
103459,es,TRAIN_ES,0,F,18-22,YES,JUDGEMENTAL,['IDEOLOGICAL-INEQUALITY']
103459,es,TRAIN_ES,1,F,23-45,NO,-,['-']
103459,es,TRAIN_ES,2,F,46+,NO,-,['-']
103459,es,TRAIN_ES,3,M,46+,YES,REPORTED,['IDEOLOGICAL-INEQUALITY']
103459,es,TRAIN_ES,4,M,23-45,NO,-,['-']
103459,es,TRAIN_ES,5,M,18-22,NO,-,['-']
103460,es,TRAIN_ES,0,F,18-22,YES,JUDGEMENTAL,"['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE']"
103460,es,TRAIN_ES,1,F,23-45,NO,-,['-']
103460,es,TRAIN_ES,2,F,46+,NO,-,['-']
103460,es,TRAIN_ES,3,M,46+,NO,-,['-']
103460,es,TRAIN_ES,4,M,23-45,YES,JUDGEMENTAL,['STEREOTYPING-DOMINANCE']
103460,es,TRAIN_ES,5,M,18-22,NO,-,['-']
103461,es,TRAIN_ES,0,F,18-22,YES,DIRECT,"['IDEOLOGICAL-INEQUALITY', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
103461,es,TRAIN_ES,1,F,23-45,YES,DIRECT,['MISOGYNY-NON-SEXUAL-VIOLENCE']
103461,es,TRAIN_ES,2,F,46+,NO,-,['-']
103461,es,TRAIN_ES,3,M,46+,YES,DIRECT,"['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE', 'OBJECTIFICATION']"
103461,es,TRAIN_ES,4,M,23-45,NO,-,['-']
103461,es,TRAIN_ES,5,M,18-22,YES,DIRECT,"['OBJECTIFICATION', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
103462,es,TRAIN_ES,0,F,18-22,YES,JUDGEMENTAL,['IDEOLOGICAL-INEQUALITY']
103462,es,TRAIN_ES,1,F,23-45,NO,-,['-']
103462,es,TRAIN_ES,2,F,46+,YES,DIRECT,['SEXUAL-VIOLENCE']
103462,es,TRAIN_ES,3,M,46+,NO,-,['-']
103462,es,TRAIN_ES,4,M,23-45,YES,DIRECT,"['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE']"
103462,es,TRAIN_ES,5,M,18-22,NO,-,['-']
103463,es,TRAIN_ES,0,F,18-22,YES,JUDGEMENTAL,"['STEREOTYPING-DOMINANCE', 'OBJECTIFICATION']"
103463,es,TRAIN_ES,1,F,23-45,YES,DIRECT,['IDEOLOGICAL-INEQUALITY']
103463,es,TRAIN_ES,2,F,46+,YES,REPORTED,['IDEOLOGICAL-INEQUALITY']
103463,es,TRAIN_ES,3,M,46+,YES,JUDGEMENTAL,['IDEOLOGICAL-INEQUALITY']
103463,es,TRAIN_ES,4,M,23-45,YES,DIRECT,['STEREOTYPING-DOMINANCE']
103463,es,TRAIN_ES,5,M,18-22,YES,JUDGEMENTAL,"['STEREOTYPING-DOMINANCE', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
103464,es,TRAIN_ES,0,F,18-22,YES,JUDGEMENTAL,"['SEXUAL-VIOLENCE', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
103464,es,TRAIN_ES,1,F,23-45,YES,REPORTED,['IDEOLOGICAL-INEQUALITY']
103464,es,TRAIN_ES,2,F,46+,YES,DIRECT,['OBJECTIFICATION']
103464,es,TRAIN_ES,3,M,46+,YES,DIRECT,['IDEOLOGICAL-INEQUALITY']
103464,es,TRAIN_ES,4,M,23-45,YES,JUDGEMENTAL,['IDEOLOGICAL-INEQUALITY']
103464,es,TRAIN_ES,5,M,18-22,YES,REPORTED,"['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE']"
103465,es,TRAIN_ES,0,F,18-22,NO,-,['-']
103465,es,TRAIN_ES,1,F,23-45,NO,-,['-']
103465,es,TRAIN_ES,2,F,46+,NO,-,['-']
103465,es,TRAIN_ES,3,M,46+,YES,REPORTED,['IDEOLOGICAL-INEQUALITY']
103465,es,TRAIN_ES,4,M,23-45,YES,REPORTED,['MISOGYNY-NON-SEXUAL-VIOLENCE']
103465,es,TRAIN_ES,5,M,18-22,NO,-,['-']
103466,es,TRAIN_ES,0,F,18-22,NO,-,['-']
103466,es,TRAIN_ES,1,F,23-45,NO,-,['-']
103466,es,TRAIN_ES,2,F,46+,NO,-,['-']
103466,es,TRAIN_ES,3,M,46+,NO,-,['-']
103466,es,TRAIN_ES,4,M,23-45,NO,-,['-']
103466,es,TRAIN_ES,5,M,18-22,NO,-,['-']
103467,es,TRAIN_ES,0,F,18-22,NO,-,['-']
103467,es,TRAIN_ES,1,F,23-45,YES,DIRECT,['MISOGYNY-NON-SEXUAL-VIOLENCE']
103467,es,TRAIN_ES,2,F,46+,YES,JUDGEMENTAL,"['IDEOLOGICAL-INEQUALITY', 'OBJECTIFICATION']"
103467,es,TRAIN_ES,3,M,46+,YES,REPORTED,"['STEREOTYPING-DOMINANCE', 'OBJECTIFICATION']"
103467,es,TRAIN_ES,4,M,23-45,NO,-,['-']
103467,es,TRAIN_ES,5,M,18-22,NO,-,['-']
103468,es,TRAIN_ES,0,F,18-22,YES,JUDGEMENTAL,"['IDEOLOGICAL-INEQUALITY', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
103468,es,TRAIN_ES,1,F,23-45,YES,REPORTED,['MISOGYNY-NON-SEXUAL-VIOLENCE']
103468,es,TRAIN_ES,2,F,46+,YES,REPORTED,['STEREOTYPING-DOMINANCE']
103468,es,TRAIN_ES,3,M,46+,YES,JUDGEMENTAL,"['STEREOTYPING-DOMINANCE', 'OBJECTIFICATION']"
103468,es,TRAIN_ES,4,M,23-45,NO,-,['-']
103468,es,TRAIN_ES,5,M,18-22,YES,REPORTED,['IDEOLOGICAL-INEQUALITY']
103469,es,TRAIN_ES,0,F,18-22,YES,DIRECT,"['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE']"
103469,es,TRAIN_ES,1,F,23-45,YES,JUDGEMENTAL,['IDEOLOGICAL-INEQUALITY']
103469,es,TRAIN_ES,2,F,46+,YES,JUDGEMENTAL,['OBJECTIFICATION']
103469,es,TRAIN_ES,3,M,46+,YES,DIRECT,['STEREOTYPING-DOMINANCE']
103469,es,TRAIN_ES,4,M,23-45,YES,REPORTED,"['STEREOTYPING-DOMINANCE', 'OBJECTIFICATION']"
103469,es,TRAIN_ES,5,M,18-22,NO,-,['-']
103470,es,TRAIN_ES,0,F,18-22,NO,-,['-']
103470,es,TRAIN_ES,1,F,23-45,NO,-,['-']
103470,es,TRAIN_ES,2,F,46+,YES,DIRECT,['STEREOTYPING-DOMINANCE']
103470,es,TRAIN_ES,3,M,46+,NO,-,['-']
103470,es,TRAIN_ES,4,M,23-45,NO,-,['-']
103470,es,TRAIN_ES,5,M,18-22,NO,-,['-']
103471,es,TRAIN_ES,0,F,18-22,YES,REPORTED,['STEREOTYPING-DOMINANCE']
103471,es,TRAIN_ES,1,F,23-45,YES,JUDGEMENTAL,['STEREOTYPING-DOMINANCE']
103471,es,TRAIN_ES,2,F,46+,YES,JUDGEMENTAL,['STEREOTYPING-DOMINANCE']
103471,es,TRAIN_ES,3,M,46+,YES,REPORTED,"['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE']"
103471,es,TRAIN_ES,4,M,23-45,YES,REPORTED,['IDEOLOGICAL-INEQUALITY']
103471,es,TRAIN_ES,5,M,18-22,YES,DIRECT,['MISOGYNY-NON-SEXUAL-VIOLENCE']
103472,es,TRAIN_ES,0,F,18-22,YES,REPORTED,['IDEOLOGICAL-INEQUALITY']
103472,es,TRAIN_ES,1,F,23-45,YES,JUDGEMENTAL,['STEREOTYPING-DOMINANCE']
103472,es,TRAIN_ES,2,F,46+,YES,JUDGEMENTAL,['MISOGYNY-NON-SEXUAL-VIOLENCE']
103472,es,TRAIN_ES,3,M,46+,NO,-,['-']
103472,es,TRAIN_ES,4,M,23-45,YES,REPORTED,['IDEOLOGICAL-INEQUALITY']
103472,es,TRAIN_ES,5,M,18-22,YES,REPORTED,"['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE']"
103473,es,TRAIN_ES,0,F,18-22,YES,JUDGEMENTAL,"['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE', 'OBJECTIFICATION']"
103473,es,TRAIN_ES,1,F,23-45,NO,-,['-']
103473,es,TRAIN_ES,2,F,46+,YES,REPORTED,['MISOGYNY-NON-SEXUAL-VIOLENCE']
103473,es,TRAIN_ES,3,M,46+,NO,-,['-']
103473,es,TRAIN_ES,4,M,23-45,YES,JUDGEMENTAL,['STEREOTYPING-DOMINANCE']
103473,es,TRAIN_ES,5,M,18-22,NO,-,['-']
103474,es,TRAIN_ES,0,F,18-22,NO,-,['-']
103474,es,TRAIN_ES,1,F,23-45,NO,-,['-']
103474,es,TRAIN_ES,2,F,46+,YES,DIRECT,"['STEREOTYPING-DOMINANCE', 'OBJECTIFICATION']"
103474,es,TRAIN_ES,3,M,46+,NO,-,['-']
103474,es,TRAIN_ES,4,M,23-45,YES,REPORTED,"['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE']"
103474,es,TRAIN_ES,5,M,18-22,NO,-,['-']
103475,es,TRAIN_ES,0,F,18-22,YES,REPORTED,"['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE']"
103475,es,TRAIN_ES,1,F,23-45,NO,-,['-']
103475,es,TRAIN_ES,2,F,46+,NO,-,['-']
103475,es,TRAIN_ES,3,M,46+,YES,DIRECT,['IDEOLOGICAL-INEQUALITY']
103475,es,TRAIN_ES,4,M,23-45,NO,-,['-']
103475,es,TRAIN_ES,5,M,18-22,NO,-,['-']
103476,es,TRAIN_ES,0,F,18-22,NO,-,['-']
103476,es,TRAIN_ES,1,F,23-45,YES,JUDGEMENTAL,"['STEREOTYPING-DOMINANCE', 'OBJECTIFICATION']"
103476,es,TRAIN_ES,2,F,46+,YES,JUDGEMENTAL,['IDEOLOGICAL-INEQUALITY']
103476,es,TRAIN_ES,3,M,46+,YES,DIRECT,['OBJECTIFICATION']
103476,es,TRAIN_ES,4,M,23-45,YES,DIRECT,['IDEOLOGICAL-INEQUALITY']
103476,es,TRAIN_ES,5,M,18-22,YES,JUDGEMENTAL,['STEREOTYPING-DOMINANCE']
103477,es,TRAIN_ES,0,F,18-22,NO,-,['-']
103477,es,TRAIN_ES,1,F,23-45,NO,-,['-']
103477,es,TRAIN_ES,2,F,46+,NO,-,['-']
103477,es,TRAIN_ES,3,M,46+,YES,REPORTED,['IDEOLOGICAL-INEQUALITY']
103477,es,TRAIN_ES,4,M,23-45,NO,-,['-']
103477,es,TRAIN_ES,5,M,18-22,NO,-,['-']
103478,es,TRAIN_ES,0,F,18-22,NO,-,['-']
103478,es,TRAIN_ES,1,F,23-45,YES,JUDGEMENTAL,['STEREOTYPING-DOMINANCE']
103478,es,TRAIN_ES,2,F,46+,YES,REPORTED,['STEREOTYPING-DOMINANCE']
103478,es,TRAIN_ES,3,M,46+,NO,-,['-']
103478,es,TRAIN_ES,4,M,23-45,NO,-,['-']
103478,es,TRAIN_ES,5,M,18-22,YES,DIRECT,['IDEOLOGICAL-INEQUALITY']
103479,es,TRAIN_ES,0,F,18-22,NO,-,['-']
103479,es,TRAIN_ES,1,F,23-45,YES,JUDGEMENTAL,['STEREOTYPING-DOMINANCE']
103479,es,TRAIN_ES,2,F,46+,NO,-,['-']
103479,es,TRAIN_ES,3,M,46+,NO,-,['-']
103479,es,TRAIN_ES,4,M,23-45,YES,DIRECT,['IDEOLOGICAL-INEQUALITY']
103479,es,TRAIN_ES,5,M,18-22,NO,-,['-']
103480,es,TRAIN_ES,0,F,18-22,YES,DIRECT,['STEREOTYPING-DOMINANCE']
103480,es,TRAIN_ES,1,F,23-45,YES,JUDGEMENTAL,['IDEOLOGICAL-INEQUALITY']
103480,es,TRAIN_ES,2,F,46+,YES,JUDGEMENTAL,['IDEOLOGICAL-INEQUALITY']
103480,es,TRAIN_ES,3,M,46+,YES,DIRECT,['IDEOLOGICAL-INEQUALITY']
103480,es,TRAIN_ES,4,M,23-45,NO,-,['-']
103480,es,TRAIN_ES,5,M,18-22,YES,DIRECT,"['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE']"
103481,es,TRAIN_ES,0,F,18-22,NO,-,['-']
103481,es,TRAIN_ES,1,F,23-45,YES,DIRECT,"['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE', 'OBJECTIFICATION']"
103481,es,TRAIN_ES,2,F,46+,YES,DIRECT,['IDEOLOGICAL-INEQUALITY']
103481,es,TRAIN_ES,3,M,46+,NO,-,['-']
103481,es,TRAIN_ES,4,M,23-45,NO,-,['-']
103481,es,TRAIN_ES,5,M,18-22,YES,JUDGEMENTAL,"['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
103482,es,TRAIN_ES,0,F,18-22,NO,-,['-']
103482,es,TRAIN_ES,1,F,23-45,YES,DIRECT,['IDEOLOGICAL-INEQUALITY']
103482,es,TRAIN_ES,2,F,46+,YES,REPORTED,['MISOGYNY-NON-SEXUAL-VIOLENCE']
103482,es,TRAIN_ES,3,M,46+,NO,-,['-']
103482,es,TRAIN_ES,4,M,23-45,YES,JUDGEMENTAL,['IDEOLOGICAL-INEQUALITY']
103482,es,TRAIN_ES,5,M,18-22,NO,-,['-']
103483,es,TRAIN_ES,0,F,18-22,YES,DIRECT,['IDEOLOGICAL-INEQUALITY']
103483,es,TRAIN_ES,1,F,23-45,NO,-,['-']
103483,es,TRAIN_ES,2,F,46+,NO,-,['-']
103483,es,TRAIN_ES,3,M,46+,NO,-,['-']
103483,es,TRAIN_ES,4,M,23-45,NO,-,['-']
103483,es,TRAIN_ES,5,M,18-22,YES,REPORTED,['IDEOLOGICAL-INEQUALITY']
103484,es,TRAIN_ES,0,F,18-22,NO,-,['-']
103484,es,TRAIN_ES,1,F,23-45,NO,-,['-']
103484,es,TRAIN_ES,2,F,46+,NO,-,['-']
103484,es,TRAIN_ES,3,M,46+,NO,-,['-']
103484,es,TRAIN_ES,4,M,23-45,NO,-,['-']
103484,es,TRAIN_ES,5,M,18-22,NO,-,['-']
103485,es,TRAIN_ES,0,F,18-22,NO,-,['-']
103485,es,TRAIN_ES,1,F,23-45,YES,DIRECT,['IDEOLOGICAL-INEQUALITY']
103485,es,TRAIN_ES,2,F,46+,YES,DIRECT,"['STEREOTYPING-DOMINANCE', 'OBJECTIFICATION', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
103485,es,TRAIN_ES,3,M,46+,YES,DIRECT,['STEREOTYPING-DOMINANCE']
103485,es,TRAIN_ES,4,M,23-45,YES,REPORTED,"['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE']"
103485,es,TRAIN_ES,5,M,18-22,YES,DIRECT,['IDEOLOGICAL-INEQUALITY']
103486,es,TRAIN_ES,0,F,18-22,NO,-,['-']
103486,es,TRAIN_ES,1,F,23-45,NO,-,['-']
103486,es,TRAIN_ES,2,F,46+,YES,DIRECT,['IDEOLOGICAL-INEQUALITY']
103486,es,TRAIN_ES,3,M,46+,NO,-,['-']
103486,es,TRAIN_ES,4,M,23-45,YES,DIRECT,"['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE']"
103486,es,TRAIN_ES,5,M,18-22,NO,-,['-']
103487,es,TRAIN_ES,0,F,18-22,NO,-,['-']
103487,es,TRAIN_ES,1,F,23-45,NO,-,['-']
103487,es,TRAIN_ES,2,F,46+,NO,-,['-']
103487,es,TRAIN_ES,3,M,46+,NO,-,['-']
103487,es,TRAIN_ES,4,M,23-45,NO,-,['-']
103487,es,TRAIN_ES,5,M,18-22,NO,-,['-']
103488,es,TRAIN_ES,0,F,18-22,YES,DIRECT,['STEREOTYPING-DOMINANCE']
103488,es,TRAIN_ES,1,F,23-45,YES,REPORTED,['STEREOTYPING-DOMINANCE']
103488,es,TRAIN_ES,2,F,46+,YES,DIRECT,['MISOGYNY-NON-SEXUAL-VIOLENCE']
103488,es,TRAIN_ES,3,M,46+,YES,JUDGEMENTAL,['STEREOTYPING-DOMINANCE']
103488,es,TRAIN_ES,4,M,23-45,NO,-,['-']
103488,es,TRAIN_ES,5,M,18-22,NO,-,['-']
103489,es,TRAIN_ES,0,F,18-22,NO,-,['-']
103489,es,TRAIN_ES,1,F,23-45,NO,-,['-']
103489,es,TRAIN_ES,2,F,46+,NO,-,['-']
103489,es,TRAIN_ES,3,M,46+,YES,UNKNOWN,['IDEOLOGICAL-INEQUALITY']
103489,es,TRAIN_ES,4,M,23-45,NO,-,['-']
103489,es,TRAIN_ES,5,M,18-22,NO,-,['-']
103490,es,TRAIN_ES,0,F,18-22,NO,-,['-']
103490,es,TRAIN_ES,1,F,23-45,NO,-,['-']
103490,es,TRAIN_ES,2,F,46+,YES,REPORTED,"['OBJECTIFICATION', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
103490,es,TRAIN_ES,3,M,46+,NO,-,['-']
103490,es,TRAIN_ES,4,M,23-45,NO,-,['-']
103490,es,TRAIN_ES,5,M,18-22,NO,-,['-']
103491,es,TRAIN_ES,0,F,18-22,NO,-,['-']
103491,es,TRAIN_ES,1,F,23-45,NO,-,['-']
103491,es,TRAIN_ES,2,F,46+,YES,DIRECT,['MISOGYNY-NON-SEXUAL-VIOLENCE']
103491,es,TRAIN_ES,3,M,46+,NO,-,['-']
103491,es,TRAIN_ES,4,M,23-45,NO,-,['-']
103491,es,TRAIN_ES,5,M,18-22,YES,DIRECT,"['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE', 'OBJECTIFICATION']"
103492,es,TRAIN_ES,0,F,18-22,NO,-,['-']
103492,es,TRAIN_ES,1,F,23-45,NO,-,['-']
103492,es,TRAIN_ES,2,F,46+,YES,DIRECT,['SEXUAL-VIOLENCE']
103492,es,TRAIN_ES,3,M,46+,NO,-,['-']
103492,es,TRAIN_ES,4,M,23-45,NO,-,['-']
103492,es,TRAIN_ES,5,M,18-22,YES,REPORTED,['SEXUAL-VIOLENCE']
103493,es,TRAIN_ES,0,F,18-22,YES,REPORTED,['STEREOTYPING-DOMINANCE']
103493,es,TRAIN_ES,1,F,23-45,NO,-,['-']
103493,es,TRAIN_ES,2,F,46+,NO,-,['-']
103493,es,TRAIN_ES,3,M,46+,NO,-,['-']
103493,es,TRAIN_ES,4,M,23-45,NO,-,['-']
103493,es,TRAIN_ES,5,M,18-22,NO,-,['-']
103494,es,TRAIN_ES,0,F,18-22,NO,-,['-']
103494,es,TRAIN_ES,1,F,23-45,NO,-,['-']
103494,es,TRAIN_ES,2,F,46+,NO,-,['-']
103494,es,TRAIN_ES,3,M,46+,YES,JUDGEMENTAL,['UNKNOWN']
103494,es,TRAIN_ES,4,M,23-45,NO,-,['-']
103494,es,TRAIN_ES,5,M,18-22,NO,-,['-']
103495,es,TRAIN_ES,0,F,18-22,NO,-,['-']
103495,es,TRAIN_ES,1,F,23-45,NO,-,['-']
103495,es,TRAIN_ES,2,F,46+,NO,-,['-']
103495,es,TRAIN_ES,3,M,46+,NO,-,['-']
103495,es,TRAIN_ES,4,M,23-45,NO,-,['-']
103495,es,TRAIN_ES,5,M,18-22,NO,-,['-']
103496,es,TRAIN_ES,0,F,18-22,NO,-,['-']
103496,es,TRAIN_ES,1,F,23-45,NO,-,['-']
103496,es,TRAIN_ES,2,F,46+,NO,-,['-']
103496,es,TRAIN_ES,3,M,46+,NO,-,['-']
103496,es,TRAIN_ES,4,M,23-45,NO,-,['-']
103496,es,TRAIN_ES,5,M,18-22,NO,-,['-']
103497,es,TRAIN_ES,0,F,18-22,NO,-,['-']
103497,es,TRAIN_ES,1,F,23-45,NO,-,['-']
103497,es,TRAIN_ES,2,F,46+,NO,-,['-']
103497,es,TRAIN_ES,3,M,46+,NO,-,['-']
103497,es,TRAIN_ES,4,M,23-45,NO,-,['-']
103497,es,TRAIN_ES,5,M,18-22,NO,-,['-']
103498,es,TRAIN_ES,0,F,18-22,NO,-,['-']
103498,es,TRAIN_ES,1,F,23-45,YES,REPORTED,['IDEOLOGICAL-INEQUALITY']
103498,es,TRAIN_ES,2,F,46+,NO,-,['-']
103498,es,TRAIN_ES,3,M,46+,NO,-,['-']
103498,es,TRAIN_ES,4,M,23-45,NO,-,['-']
103498,es,TRAIN_ES,5,M,18-22,NO,-,['-']
103499,es,TRAIN_ES,0,F,18-22,NO,-,['-']
103499,es,TRAIN_ES,1,F,23-45,NO,-,['-']
103499,es,TRAIN_ES,2,F,46+,NO,-,['-']
103499,es,TRAIN_ES,3,M,46+,YES,REPORTED,['IDEOLOGICAL-INEQUALITY']
103499,es,TRAIN_ES,4,M,23-45,NO,-,['-']
103499,es,TRAIN_ES,5,M,18-22,NO,-,['-']
103500,es,TRAIN_ES,0,F,18-22,NO,-,['-']
103500,es,TRAIN_ES,1,F,23-45,NO,-,['-']
103500,es,TRAIN_ES,2,F,46+,NO,-,['-']
103500,es,TRAIN_ES,3,M,46+,NO,-,['-']
103500,es,TRAIN_ES,4,M,23-45,YES,DIRECT,['IDEOLOGICAL-INEQUALITY']
103500,es,TRAIN_ES,5,M,18-22,NO,-,['-']
103501,es,TRAIN_ES,0,F,18-22,YES,DIRECT,"['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE']"
103501,es,TRAIN_ES,1,F,23-45,YES,REPORTED,['SEXUAL-VIOLENCE']
103501,es,TRAIN_ES,2,F,46+,YES,JUDGEMENTAL,"['STEREOTYPING-DOMINANCE', 'OBJECTIFICATION', 'SEXUAL-VIOLENCE']"
103501,es,TRAIN_ES,3,M,46+,YES,REPORTED,['SEXUAL-VIOLENCE']
103501,es,TRAIN_ES,4,M,23-45,YES,DIRECT,['SEXUAL-VIOLENCE']
103501,es,TRAIN_ES,5,M,18-22,NO,-,['-']
103502,es,TRAIN_ES,0,F,18-22,YES,REPORTED,"['OBJECTIFICATION', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
103502,es,TRAIN_ES,1,F,23-45,NO,-,['-']
103502,es,TRAIN_ES,2,F,46+,YES,REPORTED,['MISOGYNY-NON-SEXUAL-VIOLENCE']
103502,es,TRAIN_ES,3,M,46+,YES,JUDGEMENTAL,['IDEOLOGICAL-INEQUALITY']
103502,es,TRAIN_ES,4,M,23-45,NO,-,['-']
103502,es,TRAIN_ES,5,M,18-22,YES,REPORTED,"['IDEOLOGICAL-INEQUALITY', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
103503,es,TRAIN_ES,0,F,18-22,YES,JUDGEMENTAL,['SEXUAL-VIOLENCE']
103503,es,TRAIN_ES,1,F,23-45,YES,JUDGEMENTAL,['SEXUAL-VIOLENCE']
103503,es,TRAIN_ES,2,F,46+,YES,REPORTED,"['IDEOLOGICAL-INEQUALITY', 'SEXUAL-VIOLENCE']"
103503,es,TRAIN_ES,3,M,46+,YES,REPORTED,['SEXUAL-VIOLENCE']
103503,es,TRAIN_ES,4,M,23-45,YES,REPORTED,"['STEREOTYPING-DOMINANCE', 'OBJECTIFICATION', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
103503,es,TRAIN_ES,5,M,18-22,YES,REPORTED,['SEXUAL-VIOLENCE']
103504,es,TRAIN_ES,0,F,18-22,YES,DIRECT,['SEXUAL-VIOLENCE']
103504,es,TRAIN_ES,1,F,23-45,YES,DIRECT,['SEXUAL-VIOLENCE']
103504,es,TRAIN_ES,2,F,46+,NO,-,['-']
103504,es,TRAIN_ES,3,M,46+,YES,DIRECT,['SEXUAL-VIOLENCE']
103504,es,TRAIN_ES,4,M,23-45,YES,DIRECT,['MISOGYNY-NON-SEXUAL-VIOLENCE']
103504,es,TRAIN_ES,5,M,18-22,YES,DIRECT,['SEXUAL-VIOLENCE']
103505,es,TRAIN_ES,0,F,18-22,NO,-,['-']
103505,es,TRAIN_ES,1,F,23-45,NO,-,['-']
103505,es,TRAIN_ES,2,F,46+,NO,-,['-']
103505,es,TRAIN_ES,3,M,46+,NO,-,['-']
103505,es,TRAIN_ES,4,M,23-45,NO,-,['-']
103505,es,TRAIN_ES,5,M,18-22,NO,-,['-']
103506,es,TRAIN_ES,0,F,18-22,NO,-,['-']
103506,es,TRAIN_ES,1,F,23-45,YES,DIRECT,['IDEOLOGICAL-INEQUALITY']
103506,es,TRAIN_ES,2,F,46+,NO,-,['-']
103506,es,TRAIN_ES,3,M,46+,NO,-,['-']
103506,es,TRAIN_ES,4,M,23-45,NO,-,['-']
103506,es,TRAIN_ES,5,M,18-22,NO,-,['-']
103507,es,TRAIN_ES,0,F,18-22,YES,DIRECT,"['OBJECTIFICATION', 'SEXUAL-VIOLENCE']"
103507,es,TRAIN_ES,1,F,23-45,YES,REPORTED,['MISOGYNY-NON-SEXUAL-VIOLENCE']
103507,es,TRAIN_ES,2,F,46+,YES,DIRECT,"['IDEOLOGICAL-INEQUALITY', 'SEXUAL-VIOLENCE']"
103507,es,TRAIN_ES,3,M,46+,YES,JUDGEMENTAL,"['SEXUAL-VIOLENCE', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
103507,es,TRAIN_ES,4,M,23-45,YES,DIRECT,['SEXUAL-VIOLENCE']
103507,es,TRAIN_ES,5,M,18-22,YES,DIRECT,['SEXUAL-VIOLENCE']
103508,es,TRAIN_ES,0,F,18-22,NO,-,['-']
103508,es,TRAIN_ES,1,F,23-45,NO,-,['-']
103508,es,TRAIN_ES,2,F,46+,NO,-,['-']
103508,es,TRAIN_ES,3,M,46+,NO,-,['-']
103508,es,TRAIN_ES,4,M,23-45,NO,-,['-']
103508,es,TRAIN_ES,5,M,18-22,NO,-,['-']
103509,es,TRAIN_ES,0,F,18-22,NO,-,['-']
103509,es,TRAIN_ES,1,F,23-45,NO,-,['-']
103509,es,TRAIN_ES,2,F,46+,NO,-,['-']
103509,es,TRAIN_ES,3,M,46+,NO,-,['-']
103509,es,TRAIN_ES,4,M,23-45,YES,JUDGEMENTAL,"['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
103509,es,TRAIN_ES,5,M,18-22,YES,REPORTED,['IDEOLOGICAL-INEQUALITY']
103510,es,TRAIN_ES,0,F,18-22,NO,-,['-']
103510,es,TRAIN_ES,1,F,23-45,NO,-,['-']
103510,es,TRAIN_ES,2,F,46+,YES,REPORTED,['UNKNOWN']
103510,es,TRAIN_ES,3,M,46+,YES,DIRECT,['SEXUAL-VIOLENCE']
103510,es,TRAIN_ES,4,M,23-45,YES,JUDGEMENTAL,['SEXUAL-VIOLENCE']
103510,es,TRAIN_ES,5,M,18-22,YES,DIRECT,"['STEREOTYPING-DOMINANCE', 'OBJECTIFICATION', 'SEXUAL-VIOLENCE', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
103511,es,TRAIN_ES,0,F,18-22,YES,REPORTED,"['SEXUAL-VIOLENCE', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
103511,es,TRAIN_ES,1,F,23-45,YES,JUDGEMENTAL,['SEXUAL-VIOLENCE']
